hpf,lpf,harmonics,window_s,ema_alpha,accuracy,L_accuracy,R_accuracy,n_trials,lat_first_p50_ms,lat_first_p95_ms,lat_sus_p50_ms,lat_sus_p95_ms,lat_sus_n
16.0,60.0,1,2.5,0.5,0.5,0.0,1.0,40,233.99996757507324,484.59997177124023,233.99996757507324,484.59997177124023,20
25.0,90.0,7,1.0,0.0,0.55,0.9,0.2,40,243.99995803833008,2246.6500759124738,852.9999256134033,5739.0000343322745,33
3.0,90.0,3,1.0,0.0,0.675,1.0,0.35,40,252.000093460083,2656.450009346008,902.0000696182251,2403.4500122070312,38
25.0,90.0,5,4.0,0.5,0.55,0.85,0.25,40,1016.0000324249268,5845.4999923706055,730.4999828338623,4823.000013828278,26
12.0,80.0,5,1.5,0.0,0.875,0.9,0.85,40,307.99996852874756,1464.950132369993,1000.0,3558.600151538849,38
8.0,80.0,3,2.5,0.5,0.65,1.0,0.3,40,540.0002002716064,4210.000038146962,480.0000190734863,3352.9999256134033,31
25.0,90.0,7,2.5,0.5,0.575,1.0,0.15,40,487.99991607666016,4465.799951553343,483.99996757507324,4765.199923515319,30
12.0,30.0,5,1.0,0.0,0.875,0.9,0.85,40,191.9999122619629,1095.6001043319695,747.999906539917,1899.9998211860627,40
8.0,90.0,3,1.5,0.3,0.625,1.0,0.25,40,275.99990367889404,2391.0500288009644,277.9998779296875,3685.3999614715553,34
3.0,60.0,3,1.5,0.0,0.7,1.0,0.4,40,389.99998569488525,2103.4501314163153,993.9999580383301,3749.5999693870517,38
12.0,30.0,10,1.5,0.7,0.9,0.9,0.9,40,226.0000705718994,2384.3500375747676,285.9998941421509,2694.04990673065,40
3.0,60.0,5,4.0,0.3,0.675,0.8,0.55,40,1180.0000667572021,4876.599860191345,1453.0000686645508,4670.9999561309805,33
12.0,90.0,7,2.5,0.5,0.8,0.85,0.75,40,552.0000457763672,2686.1999988555904,638.0000114440918,3633.000075817108,36
8.0,60.0,7,4.0,0.7,0.575,0.95,0.2,40,636.0001564025879,4518.400001525878,622.5000619888306,4376.249969005584,28
16.0,30.0,5,4.0,0.0,0.8,1.0,0.6,40,720.9999561309814,3556.200051307679,906.000018119812,3674.2000222206107,34
25.0,80.0,10,2.5,0.7,0.575,1.0,0.15,40,389.99998569488525,4830.150008201598,389.99998569488525,3377.9999017715454,26
16.0,60.0,10,4.0,0.3,0.8,0.9,0.7,40,1115.9999370574951,3312.2000694274916,1399.9998569488525,3938.6000156402583,33
16.0,80.0,1,0.5,0.7,0.5,0.0,1.0,40,68.00007820129395,5145.400023460386,59.999942779541016,95.99995613098145,21
12.0,90.0,7,1.5,0.3,0.825,0.8,0.85,40,304.00002002716064,1284.5999598503108,888.0000114440918,3259.400129318233,37
16.0,80.0,7,0.5,0.0,0.55,0.95,0.15,40,169.99995708465576,738.4000539779662,716.0000801086426,4715.10012149811,39
3.0,80.0,1,1.0,0.0,0.7,1.0,0.4,40,240.00000953674316,2201.400148868559,748.0001449584961,3454.600095748898,37
25.0,90.0,7,1.0,0.5,0.575,0.95,0.2,40,182.0000410079956,1863.0001544952393,216.00008010864258,5139.000034332274,33
3.0,80.0,7,1.5,0.0,0.75,0.95,0.55,40,407.99999237060547,2363.300061225892,680.0000667572021,3596.199989318844,35
25.0,90.0,7,4.0,0.0,0.525,0.85,0.2,40,730.4999828338623,5077.799963951111,740.0000095367432,4585.000038146973,21
12.0,30.0,3,2.5,0.0,0.825,0.8,0.85,40,644.5000171661377,2238.6500835418688,1083.0000638961792,4432.100033760071,38
3.0,90.0,10,2.5,0.9,0.575,1.0,0.15,40,378.00002098083496,5448.199963569638,356.00006580352783,3895.0000405311584,26
12.0,45.0,3,1.5,0.0,0.9,0.85,0.95,40,294.0000295639038,1430.350124835968,919.9998378753662,2790.999960899353,39
25.0,45.0,1,2.5,0.3,0.5,0.1,0.9,40,483.99996757507324,4744.200038909909,483.99996757507324,4968.999958038329,29
3.0,80.0,1,2.5,0.5,0.625,0.95,0.3,40,480.0000190734863,3618.9000368118286,388.0000114440918,3368.60008239746,33
16.0,60.0,5,4.0,0.5,0.775,1.0,0.55,40,927.9999732971191,4339.000022411346,1414.4998788833618,4245.000052452087,32
3.0,80.0,1,0.5,0.0,0.55,1.0,0.1,40,166.00000858306885,1260.999917984008,440.000057220459,3644.9001312255878,39
8.0,30.0,3,1.5,0.0,0.725,1.0,0.45,40,287.99986839294434,3478.1999826431293,560.0000619888306,3653.550100326536,34
8.0,45.0,3,4.0,0.5,0.7,1.0,0.4,40,676.0001182556152,4150.40009021759,636.0001564025879,3717.8000926971426,29
25.0,80.0,1,2.5,0.5,0.55,0.2,0.9,40,496.0000514984131,4935.000133514402,1483.9999675750732,4273.799991607664,29
16.0,45.0,10,0.5,0.3,0.525,1.0,0.05,40,171.99993133544922,1092.4001097679131,317.9999589920044,2182.2000503540035,40
8.0,80.0,5,1.5,0.7,0.625,1.0,0.25,40,255.99980354309082,3040.2999877929674,255.99980354309082,4275.799894332883,33
3.0,30.0,3,1.5,0.0,0.7,1.0,0.4,40,416.0001277923584,3441.7999744415297,971.9998836517334,4740.3999805450385,37
12.0,90.0,5,1.0,0.3,0.85,0.8,0.9,40,189.99993801116943,1153.400182723999,520.9999084472656,1643.7001466751108,39
8.0,45.0,5,0.5,0.0,0.5,1.0,0.0,40,166.00000858306885,1433.9501500129686,212.0000123977661,3198.750078678131,36
8.0,80.0,3,1.5,0.5,0.65,1.0,0.3,40,267.99988746643066,2940.1998519897443,267.99988746643066,2856.599950790404,35
3.0,90.0,10,4.0,0.5,0.65,1.0,0.3,40,671.9999313354492,4992.800045013427,671.9999313354492,3715.399980545043,29
8.0,80.0,3,1.0,0.0,0.525,1.0,0.05,40,184.00001525878906,2202.900028228761,475.9998321533203,4789.749920368195,36
3.0,45.0,1,4.0,0.3,0.675,0.95,0.4,40,730.4999828338623,4241.249918937683,694.0000057220459,3513.4000062942505,30
16.0,30.0,7,1.0,0.0,0.8,1.0,0.6,40,168.50006580352783,1032.1500420570371,519.9999809265137,2349.9999284744213,40
16.0,90.0,7,0.5,0.0,0.525,1.0,0.05,40,92.00000762939453,830.4000020027161,253.9999485015869,3986.8001103401184,38
16.0,80.0,5,0.5,0.9,0.5,0.9,0.1,40,88.00005912780762,6187.399959564209,90.00003337860107,6104.750037193298,36
16.0,30.0,5,0.5,0.9,0.5,1.0,0.0,40,95.99995613098145,5888.700032234192,82.00013637542725,5145.150029659269,32
16.0,45.0,1,2.5,0.0,0.5,0.0,1.0,40,233.99996757507324,484.59997177124023,233.99996757507324,484.59997177124023,20
16.0,90.0,10,4.0,0.5,0.625,0.95,0.3,40,608.9999675750732,4796.400022506714,603.9999723434448,4365.750086307523,30
25.0,80.0,5,0.5,0.3,0.6,0.9,0.3,40,103.99997234344482,1031.6500306129446,709.0001106262207,4759.499955177308,39
25.0,80.0,10,2.5,0.3,0.575,1.0,0.15,40,422.00005054473877,4995.0000524520865,487.99991607666016,4253.8000583648645,29
3.0,80.0,3,2.5,0.0,0.725,1.0,0.45,40,514.0000581741333,3830.4000020027097,884.0000629425049,2960.5000019073486,31
8.0,90.0,1,1.5,0.3,0.625,1.0,0.25,40,285.9998941421509,3326.199972629543,287.99986839294434,3195.4000949859615,35
16.0,80.0,5,1.5,0.5,0.7,0.95,0.45,40,287.99986839294434,2744.599962234498,705.9999704360962,3409.400129318236,38
12.0,80.0,7,0.5,0.5,0.825,0.85,0.8,40,182.0000410079956,674.8499393463134,473.9999771118164,1258.0000758171057,40
3.0,30.0,5,1.0,0.7,0.625,1.0,0.25,40,187.99996376037598,3174.6000289916933,191.9999122619629,3634.5501184463483,34
8.0,60.0,7,4.0,0.0,0.7,1.0,0.4,40,718.500018119812,4358.250021934509,730.4999828338623,4808.399987220764,30
12.0,60.0,7,1.5,0.5,0.85,0.75,0.95,40,261.9999647140503,1745.3500866889945,919.9998378753662,3847.20013141632,40
8.0,30.0,3,0.5,0.9,0.5,1.0,0.0,40,72.00002670288086,5276.3999938964835,61.99991703033447,5885.75005531311,26
16.0,60.0,7,1.5,0.7,0.775,1.0,0.55,40,236.00006103515625,2942.599844932557,275.99990367889404,3570.600140094757,38
3.0,80.0,5,4.0,0.0,0.7,0.9,0.5,40,884.0000629425049,4891.899847984314,1788.5000705718994,4631.850063800812,32
8.0,30.0,1,0.5,0.9,0.575,1.0,0.15,40,87.99982070922852,4642.900013923642,85.99996566772461,5332.399940490723,34
3.0,60.0,10,1.5,0.3,0.725,0.85,0.6,40,285.9998941421509,2603.399884700773,935.9999895095825,3262.800014019012,38
25.0,90.0,5,1.0,0.7,0.6,0.8,0.4,40,187.99996376037598,2252.2000789642325,348.00004959106445,4585.39988994598,35
8.0,60.0,1,2.5,0.0,0.7,0.95,0.45,40,608.0000400543213,3835.7998371124218,480.0000190734863,2912.500023841858,31
16.0,80.0,1,1.5,0.0,0.5,0.0,1.0,40,251.9998550415039,6862.099933624268,169.00014877319336,296.00000381469727,21
25.0,60.0,10,1.0,0.7,0.675,0.95,0.4,40,180.00006675720215,2454.0999174118074,187.99996376037598,4324.9999523162805,37
3.0,80.0,7,1.0,0.5,0.8,1.0,0.6,40,148.00000190734863,2407.000017166141,191.9999122619629,2973.0001091957092,36
12.0,45.0,1,2.5,0.0,0.55,0.1,1.0,40,483.99996757507324,3635.799884796142,424.0000247955322,3473.049843311308,24
8.0,90.0,3,0.5,0.3,0.5,1.0,0.0,40,187.99996376037598,5486.149930953979,148.00000190734863,5069.000005722046,31
25.0,90.0,1,0.5,0.3,0.525,0.2,0.85,40,126.0000467300415,922.0500111579823,455.99985122680664,3841.8001651763907,37
3.0,45.0,3,4.0,0.0,0.75,1.0,0.5,40,646.5001106262207,4050.800001621246,740.0000095367432,4159.000039100647,31
16.0,90.0,5,1.5,0.7,0.7,1.0,0.4,40,269.9998617172241,3735.8500838279638,255.99980354309082,3581.800079345703,37
12.0,80.0,3,1.5,0.5,0.85,0.75,0.95,40,294.0000295639038,2449.5999574661255,740.0000095367432,2976.200151443478,37
12.0,45.0,3,0.5,0.0,0.9,0.8,1.0,40,168.00010204315186,623.0001568794247,495.99993228912354,1453.2501339912415,40
25.0,80.0,7,2.5,0.3,0.625,0.95,0.3,40,388.0000114440918,4244.1999912261945,487.99991607666016,4483.000040054321,31
12.0,30.0,7,0.5,0.0,0.85,1.0,0.7,40,93.99998188018799,580.2001595497131,409.9998474121094,1453.2501339912415,40
12.0,60.0,3,4.0,0.3,0.725,0.6,0.85,40,705.9999704360962,4736.800003051758,671.9999313354492,3192.400026321411,29
25.0,80.0,1,0.5,0.5,0.525,0.2,0.85,40,80.00016212463379,1131.20002746582,151.99995040893555,4177.8000831603995,33
16.0,80.0,7,1.5,0.0,0.8,1.0,0.6,40,307.99996852874756,2730.799996852872,875.9998083114624,5507.599878311156,38
25.0,80.0,3,4.0,0.7,0.65,0.3,1.0,40,740.0000095367432,3907.3999404907227,760.5000734329224,3976.3999462127686,28
8.0,90.0,3,1.5,0.7,0.65,1.0,0.3,40,267.99988746643066,3932.5999498367273,236.00006103515625,3363.0000352859497,31
8.0,30.0,3,1.0,0.5,0.625,1.0,0.25,40,195.9998607635498,3761.3001823425298,389.9998664855957,3787.950181961059,38
3.0,90.0,10,0.5,0.3,0.55,0.95,0.15,40,196.0000991821289,3140.250039100645,400.00009536743164,4078.000020980829,37
12.0,30.0,3,1.5,0.5,0.9,0.9,0.9,40,269.9998617172241,1924.2501258850093,554.4999837875366,2471.4499592781053,40
12.0,45.0,1,2.5,0.3,0.525,0.1,0.95,40,388.0000114440918,3792.5999999046326,388.0000114440918,3503.799867630003,24
12.0,90.0,3,4.0,0.5,0.725,0.6,0.85,40,884.0000629425049,4004.5999526977544,1308.000087738037,4136.199951171874,33
8.0,45.0,10,2.5,0.9,0.55,1.0,0.1,40,384.0000629425049,6055.999898910521,356.00006580352783,5011.99996471405,26
3.0,45.0,3,2.5,0.9,0.625,1.0,0.25,40,386.00003719329834,5018.749904632566,388.0000114440918,5055.999898910521,29
16.0,90.0,5,0.5,0.5,0.525,1.0,0.05,40,98.00004959106445,2408.4000468254076,259.99999046325684,5366.199874877931,39
12.0,45.0,10,1.5,0.0,0.925,0.95,0.9,40,275.99990367889404,1191.199970245361,694.0000057220459,3445.0000524520856,40
12.0,45.0,1,2.5,0.5,0.525,0.05,1.0,40,351.99999809265137,4459.000110626221,279.9999713897705,3928.799867630002,24
16.0,60.0,3,4.0,0.7,0.725,0.85,0.6,40,1218.000054359436,4561.800026893615,1324.0000009536743,4667.399954795837,32
16.0,90.0,7,1.0,0.9,0.55,1.0,0.1,40,167.9999828338623,4823.199987411498,151.99995040893555,3911.5000128745987,30
12.0,60.0,3,1.5,0.7,0.825,0.7,0.95,40,294.0000295639038,3071.4498758316026,615.9999370574951,3246.599912643428,37
16.0,90.0,5,0.5,0.0,0.525,1.0,0.05,40,98.00004959106445,885.6001138687118,259.99999046325684,4125.799965858461,39
12.0,90.0,1,1.5,0.3,0.5,0.0,1.0,40,283.9999198913574,3504.9999952316284,279.9999713897705,4644.600009918213,27
8.0,45.0,5,2.5,0.9,0.55,1.0,0.1,40,384.0000629425049,6515.199995040893,340.0001525878906,4910.599946975707,25
12.0,80.0,3,0.5,0.9,0.65,0.6,0.7,40,84.0001106262207,2932.0999145507853,347.99981117248535,4372.9999780654925,39
16.0,45.0,7,1.5,0.7,0.7,1.0,0.4,40,236.00006103515625,2632.9998970031747,255.99980354309082,2799.3999481201145,37
3.0,60.0,1,0.5,0.9,0.6,1.0,0.2,40,116.00005626678467,3819.2501068115234,116.00005626678467,4424.25000667572,36
16.0,80.0,3,4.0,0.3,0.725,0.9,0.55,40,671.9999313354492,3186.3000631332425,1308.000087738037,3883.500099182129,31
16.0,30.0,7,2.5,0.0,0.775,0.95,0.6,40,456.00008964538574,2229.800009727479,771.9998359680176,3221.0000276565547,35
16.0,80.0,10,2.5,0.9,0.575,1.0,0.15,40,386.00003719329834,6816.599941253662,384.0000629425049,4577.399969100952,29
12.0,90.0,10,0.5,0.3,0.625,0.9,0.35,40,168.00010204315186,731.6000938415525,502.000093460083,2116.65004491806,40
25.0,90.0,1,1.0,0.5,0.525,0.15,0.9,40,240.00000953674316,3999.399948120119,471.9998836517334,6024.399948120116,37
3.0,80.0,1,2.5,0.3,0.65,0.95,0.35,40,483.99996757507324,3830.4000020027097,483.99996757507324,3366.5500998497005,32
3.0,30.0,5,4.0,0.9,0.5,1.0,0.0,40,599.9999046325684,5840.399932861327,595.9999561309814,4600.699996948241,23
16.0,60.0,7,0.5,0.3,0.65,1.0,0.3,40,129.99999523162842,756.8000197410581,402.5000333786011,2302.9999494552594,40
25.0,45.0,5,1.5,0.0,0.5,1.0,0.0,40,255.99980354309082,2360.5000972747844,308.0000877380371,4835.000157356262,31
12.0,80.0,3,1.5,0.0,0.85,0.8,0.9,40,394.0000534057617,1643.5500979423507,1077.9999494552612,4007.7500343322754,36
16.0,30.0,5,0.5,0.7,0.525,1.0,0.05,40,121.99997901916504,2886.799836158751,296.00000381469727,4107.850122451779,40
25.0,60.0,1,0.5,0.3,0.525,0.05,1.0,40,93.99998188018799,1100.600051879882,445.99997997283936,4585.000014305115,34
3.0,30.0,7,1.5,0.0,0.7,1.0,0.4,40,416.0001277923584,4415.4000759124765,971.9998836517334,4740.3999805450385,37
12.0,80.0,3,0.5,0.5,0.725,0.6,0.85,40,157.99999237060547,742.0500636100766,472.0001220703125,1254.6000719070414,40
16.0,60.0,1,1.5,0.9,0.5,0.0,1.0,40,164.49999809265137,292.2000527381897,164.49999809265137,292.2000527381897,20
3.0,80.0,3,1.5,0.5,0.7,0.95,0.45,40,289.99996185302734,2319.850051403045,567.9998397827148,3223.400020599352,37
16.0,30.0,1,4.0,0.0,0.5,0.0,1.0,40,508.00013542175293,796.0000038146973,445.99997997283936,781.7501306533813,20
16.0,30.0,7,2.5,0.9,0.575,0.95,0.2,40,386.00003719329834,4529.400050640104,386.00003719329834,4548.400044441222,28
16.0,45.0,10,1.5,0.0,0.75,1.0,0.5,40,345.99995613098145,1431.7501306533811,797.9999780654907,2964.800024032593,38
12.0,80.0,7,1.5,0.7,0.875,0.85,0.9,40,289.99996185302734,1764.9500846862773,574.0000009536743,2572.9499816894518,38
25.0,80.0,1,2.5,0.0,0.575,0.25,0.9,40,736.0000610351562,3562.999939918518,1378.499984741211,4097.8000402450525,30
16.0,45.0,7,4.0,0.9,0.525,1.0,0.05,40,636.0001564025879,5578.4000635147095,636.0001564025879,5595.600080490111,25
12.0,60.0,7,1.0,0.0,0.825,0.7,0.95,40,212.0000123977661,791.3501262664789,564.9999380111694,1764.6000742912265,40
8.0,60.0,7,0.5,0.3,0.5,1.0,0.0,40,208.0000638961792,1798.400127887725,226.0000705718994,4150.500118732452,36
16.0,30.0,1,1.0,0.5,0.5,0.0,1.0,40,88.00005912780762,184.60001945495608,88.00005912780762,184.60001945495608,20
12.0,90.0,1,1.0,0.7,0.5,0.0,1.0,40,172.5001335144043,4567.199957370756,108.00004005432129,4727.3999691009485,25
12.0,90.0,5,1.0,0.5,0.825,0.8,0.85,40,184.00001525878906,1202.2499680519097,564.000129699707,1526.450192928314,38
3.0,30.0,7,2.5,0.0,0.7,1.0,0.4,40,388.0000114440918,3529.9001455307057,480.0000190734863,3000.0,31
3.0,60.0,1,4.0,0.7,0.625,0.95,0.3,40,636.0001564025879,4429.000043869018,676.0001182556152,4280.8000802993765,28
16.0,45.0,1,0.5,0.5,0.5,0.0,1.0,40,59.999942779541016,95.99995613098145,57.99996852874756,92.20000505447389,20
12.0,45.0,10,4.0,0.3,0.8,0.85,0.75,40,664.4999980926514,4583.9999079704285,740.0000095367432,3348.5000133514404,31
16.0,30.0,1,0.5,0.0,0.5,0.0,1.0,40,74.00000095367432,6077.000021934509,57.99996852874756,104.64996099472059,20
16.0,30.0,5,2.5,0.5,0.75,0.95,0.55,40,483.99996757507324,3356.3001155853294,827.9999494552612,3219.0000414848328,36
25.0,90.0,5,0.5,0.3,0.6,0.9,0.3,40,89.99991416931152,1073.400008678436,384.0000629425049,3911.3999605178838,39
25.0,45.0,1,4.0,0.7,0.5,0.15,0.85,40,654.9999713897705,4959.150004386902,652.9998779296875,4617.899942398069,23
12.0,90.0,5,4.0,0.5,0.75,0.75,0.75,40,716.0000801086426,3106.2000513076796,730.4999828338623,4116.7999505996695,34
3.0,90.0,1,2.5,0.9,0.6,1.0,0.2,40,480.0000190734863,5231.499910354614,480.0000190734863,5255.9998989105225,29
8.0,45.0,1,1.5,0.9,0.575,1.0,0.15,40,202.00002193450928,5427.950036525723,187.99996376037598,4514.600038528441,29
8.0,45.0,3,2.5,0.5,0.675,1.0,0.35,40,514.0000581741333,3893.249988555908,420.0000762939453,2879.600048065185,30
8.0,90.0,10,1.5,0.5,0.6,1.0,0.2,40,277.9998779296875,3399.7999906539903,236.00006103515625,3637.80002593994,33
16.0,90.0,7,1.0,0.7,0.6,1.0,0.2,40,182.0000410079956,3621.800088882444,184.00001525878906,3653.800082206727,39
8.0,45.0,3,4.0,0.9,0.5,1.0,0.0,40,608.0000400543213,6932.400083541868,597.9999303817749,3989.150035381316,22
16.0,80.0,1,0.5,0.5,0.5,0.0,1.0,40,75.99997520446777,6184.9998474121085,59.999942779541016,95.99995613098145,21
16.0,60.0,1,1.0,0.7,0.5,0.0,1.0,40,88.00005912780762,184.60001945495608,88.00005912780762,184.60001945495608,20
25.0,80.0,10,2.5,0.5,0.55,0.95,0.15,40,391.9999599456787,5314.600038528441,480.0000190734863,3336.9999885559077,27
12.0,60.0,10,0.5,0.9,0.725,0.7,0.75,40,191.9999122619629,2435.350131988525,315.99998474121094,2435.350131988525,40
3.0,45.0,1,1.5,0.7,0.725,1.0,0.45,40,277.9998779296875,3758.3499908447225,1155.9998989105225,5041.2000656127875,37
8.0,30.0,10,1.5,0.7,0.675,1.0,0.35,40,236.00006103515625,4595.600032806395,226.0000705718994,5039.399969577789,32
25.0,45.0,7,2.5,0.3,0.55,1.0,0.1,40,726.0000705718994,5585.399985313414,601.9999980926514,3681.200063228606,28
3.0,45.0,5,0.5,0.0,0.525,1.0,0.05,40,177.99997329711914,1181.3501477241507,417.9999828338623,3337.799870967864,38
25.0,90.0,10,1.0,0.9,0.5,1.0,0.0,40,144.00005340576172,5363.749980926514,129.99999523162842,5246.599996089934,24
8.0,45.0,10,0.5,0.7,0.5,1.0,0.0,40,116.00005626678467,3870.2000141143794,116.00005626678467,3538.999915122986,36
3.0,80.0,10,2.5,0.5,0.725,0.95,0.5,40,483.99996757507324,3609.350049495697,577.9999494552612,3611.150062084198,34
8.0,30.0,7,4.0,0.5,0.675,1.0,0.35,40,636.0001564025879,4618.200063705444,671.9999313354492,4401.000022888184,31
3.0,30.0,1,0.5,0.7,0.7,1.0,0.4,40,245.99993228912354,2493.449997901912,283.9999198913574,1886.8999958038337,39
12.0,60.0,1,1.0,0.7,0.5,0.0,1.0,40,172.5001335144043,3494.4500923156734,108.00004005432129,3486.200118064878,24
3.0,90.0,7,4.0,0.3,0.625,1.0,0.25,40,730.4999828338623,4798.800015449523,720.9999561309814,4272.200059890745,29
3.0,60.0,3,2.5,0.9,0.625,1.0,0.25,40,386.00003719329834,5243.749904632567,386.00003719329834,4730.999994277953,28
25.0,90.0,10,0.5,0.7,0.5,1.0,0.0,40,82.0000171661377,5104.750001430508,83.9998722076416,4789.000034332275,31
8.0,80.0,5,1.0,0.0,0.525,1.0,0.05,40,185.99998950958252,2300.7999181747414,495.99993228912354,5386.7499232292175,36
3.0,30.0,3,1.0,0.7,0.65,1.0,0.3,40,191.9999122619629,4501.550137996671,191.9999122619629,3374.550056457517,34
8.0,80.0,7,4.0,0.5,0.65,1.0,0.3,40,676.0001182556152,4631.850063800812,636.0001564025879,4672.800064086913,29
25.0,60.0,7,4.0,0.0,0.6,0.9,0.3,40,720.9999561309814,4788.70005607605,1685.9999895095825,4859.250009059906,26
16.0,80.0,10,2.5,0.5,0.75,1.0,0.5,40,466.0000801086426,2960.800075531004,1218.000054359436,3771.0000872612,36
25.0,80.0,1,1.5,0.9,0.575,0.15,1.0,40,251.9998550415039,2469.800019264221,251.9998550415039,2469.800019264221,27
8.0,60.0,5,1.5,0.3,0.7,1.0,0.4,40,275.99990367889404,3015.8000111579886,245.99993228912354,3069.9500918388367,32
12.0,45.0,5,4.0,0.5,0.8,0.8,0.8,40,664.4999980926514,5703.050124645232,696.4999437332153,3285.2500200271597,32
3.0,80.0,10,1.5,0.7,0.7,0.95,0.45,40,287.99986839294434,2844.00005340576,287.99986839294434,3686.500024795528,35
3.0,30.0,7,4.0,0.5,0.675,1.0,0.35,40,671.9999313354492,4379.400014877319,671.9999313354492,4401.000022888184,31
25.0,60.0,5,1.5,0.0,0.625,0.95,0.3,40,297.9999780654907,2156.0000061988826,1060.999870300293,5262.899994850157,35
3.0,90.0,10,2.5,0.3,0.65,1.0,0.3,40,420.0000762939453,3640.050029754637,480.0000190734863,4338.199806213376,33
8.0,90.0,5,2.5,0.0,0.7,1.0,0.4,40,480.0000190734863,3220.1999902725224,480.0000190734863,3178.499937057495,31
3.0,90.0,7,2.5,0.0,0.675,1.0,0.35,40,468.00005435943604,3640.050029754637,1055.999994277954,3629.199934005737,33
12.0,45.0,3,2.5,0.3,0.775,0.7,0.85,40,491.9999837875366,3199.4001388549786,846.500039100647,3822.2499608993508,40
12.0,60.0,1,0.5,0.7,0.5,0.0,1.0,40,75.99997520446777,5097.000074386596,70.0000524520874,3540.05011320114,24
8.0,90.0,3,4.0,0.7,0.575,1.0,0.15,40,676.0001182556152,4752.599954605102,622.5000619888306,4632.450008392333,28
3.0,60.0,5,1.0,0.3,0.8,0.9,0.7,40,201.99990272521973,2439.400148391722,417.9999828338623,2833.1998109817487,38
25.0,45.0,10,1.5,0.5,0.525,1.0,0.05,40,308.0000877380371,5543.6001300811695,287.99986839294434,4713.799858093261,33
12.0,80.0,7,1.0,0.5,0.9,0.9,0.9,40,197.9999542236328,1232.150089740753,654.5000076293945,2284.000003337854,40
25.0,80.0,3,2.5,0.7,0.65,0.35,0.95,40,391.9999599456787,4842.999958992002,490.00000953674316,4384.600102901459,32
25.0,60.0,3,1.5,0.5,0.65,0.4,0.9,40,269.9999809265137,2224.199986457824,1094.99990940094,4616.999983787537,36
16.0,60.0,3,0.5,0.3,0.7,1.0,0.4,40,157.99999237060547,736.8500590324402,281.99994564056396,2463.400053977965,40
25.0,60.0,10,2.5,0.9,0.525,0.85,0.2,40,452.0001411437988,5514.800071716307,386.00003719329834,3546.199917793274,24
16.0,60.0,1,0.5,0.5,0.5,0.0,1.0,40,68.00007820129395,2048.500037193297,59.999942779541016,180.00006675720215,21
25.0,90.0,5,2.5,0.3,0.625,1.0,0.25,40,496.0000514984131,4277.79984474182,708.0001831054688,4896.199893951415,33
16.0,45.0,3,2.5,0.7,0.8,0.85,0.75,40,487.99991607666016,3043.000054359436,702.0000219345093,3064.0000700950623,36
12.0,30.0,3,2.5,0.3,0.8,0.75,0.85,40,468.00005435943604,2238.6500835418688,846.500039100647,3861.7500305175768,38
